incident_id,user_id,events,risk_score,risk_level,reason
INC-0327,user_043,"[{""event_id"": ""CLOUD-00261"", ""timestamp"": ""2025-06-27T04:34:25"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.174.218"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00261"", ""timestamp"": ""2025-06-27T04:34:25"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.174.218"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00261"", ""timestamp"": ""2025-06-27T04:34:25"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.174.218"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-27 04:34 to 2025-06-27 04:34; indicators: Unusual Resource Access (+15), Unusual Access Time (+10), Unknown IP (+20). External IP context: 185.220.174.218. Resource context: s3://customer-exports."
INC-0328,user_044,"[{""event_id"": ""CLOUD-00554"", ""timestamp"": ""2025-06-07T08:44:53"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.31"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-07 08:44 to 2025-06-07 08:44; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0329,user_044,"[{""event_id"": ""SAAS-00740"", ""timestamp"": ""2025-06-09T14:19:20"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-09 14:19 to 2025-06-09 14:19; indicators: Large Data Upload (+20).
INC-0330,user_044,"[{""event_id"": ""SAAS-00572"", ""timestamp"": ""2025-06-20T10:23:51"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-20 10:23 to 2025-06-20 10:23; indicators: Large Data Upload (+20).
INC-0331,user_044,"[{""event_id"": ""CLOUD-00816"", ""timestamp"": ""2025-06-24T10:29:00"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.66.159"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-24 10:29 to 2025-06-24 10:29; indicators: Unknown IP (+20). External IP context: 185.220.66.159. Resource context: aws:console.
INC-0332,user_045,"[{""event_id"": ""SAAS-00179"", ""timestamp"": ""2025-06-02T13:17:27"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-02 13:17 to 2025-06-02 13:17; indicators: Shadow IT (+30).
INC-0333,user_045,"[{""event_id"": ""SAAS-00570"", ""timestamp"": ""2025-06-03T17:55:16"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00444"", ""timestamp"": ""2025-06-04T00:52:24"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.245.103"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00444"", ""timestamp"": ""2025-06-04T00:52:24"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.245.103"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00444"", ""timestamp"": ""2025-06-04T00:52:24"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.245.103"", ""resource"": ""s3://customer-exports""}]",75,High,"4 related alerts from 2025-06-03 17:55 to 2025-06-04 00:52; indicators: Shadow IT (+30), Unknown IP (+20), Unusual Access Time (+10), Unusual Resource Access (+15). External IP context: 185.220.245.103. Resource context: s3://customer-exports."
INC-0334,user_045,"[{""event_id"": ""SAAS-01030"", ""timestamp"": ""2025-06-08T09:19:44"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-08 09:19 to 2025-06-08 09:19; indicators: Shadow AI (+30).
INC-0335,user_045,"[{""event_id"": ""SAAS-00755"", ""timestamp"": ""2025-06-09T18:12:42"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-09 18:12 to 2025-06-09 18:12; indicators: Large Data Upload (+20).
INC-0336,user_045,"[{""event_id"": ""CLOUD-00034"", ""timestamp"": ""2025-06-11T11:18:55"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.38"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-11 11:18 to 2025-06-11 11:18; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0337,user_045,"[{""event_id"": ""SAAS-00449"", ""timestamp"": ""2025-06-21T17:11:45"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-21 17:11 to 2025-06-21 17:11; indicators: Large Data Upload (+20).
INC-0338,user_045,"[{""event_id"": ""SAAS-00684"", ""timestamp"": ""2025-06-22T10:32:59"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-22 10:32 to 2025-06-22 10:32; indicators: Shadow AI (+30).
INC-0339,user_045,"[{""event_id"": ""CLOUD-01201"", ""timestamp"": ""2025-06-26T03:50:49"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.201.246"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01201"", ""timestamp"": ""2025-06-26T03:50:49"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.201.246"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01201"", ""timestamp"": ""2025-06-26T03:50:49"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.201.246"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-26 03:50 to 2025-06-26 03:50; indicators: Unknown IP (+20), Unusual Resource Access (+15), Unusual Access Time (+10). External IP context: 185.220.201.246. Resource context: s3://customer-exports."
INC-0340,user_046,"[{""event_id"": ""SAAS-00194"", ""timestamp"": ""2025-06-07T14:09:42"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-07 14:09 to 2025-06-07 14:09; indicators: Shadow AI (+30).
INC-0341,user_046,"[{""event_id"": ""SAAS-00197"", ""timestamp"": ""2025-06-12T12:58:20"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-12 12:58 to 2025-06-12 12:58; indicators: Shadow AI (+30).
INC-0342,user_046,"[{""event_id"": ""SAAS-00927"", ""timestamp"": ""2025-06-13T17:04:21"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-13 17:04 to 2025-06-13 17:04; indicators: Large Data Upload (+20).
INC-0343,user_046,"[{""event_id"": ""SAAS-00867"", ""timestamp"": ""2025-06-18T12:14:12"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-18 12:14 to 2025-06-18 12:14; indicators: Shadow IT (+30).
INC-0344,user_046,"[{""event_id"": ""SAAS-00184"", ""timestamp"": ""2025-06-22T16:30:37"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00846"", ""timestamp"": ""2025-06-23T00:33:49"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.41.244"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00846"", ""timestamp"": ""2025-06-23T00:33:49"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.41.244"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00846"", ""timestamp"": ""2025-06-23T00:33:49"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.41.244"", ""resource"": ""s3://customer-exports""}]",75,High,"4 related alerts from 2025-06-22 16:30 to 2025-06-23 00:33; indicators: Shadow IT (+30), Unknown IP (+20), Unusual Resource Access (+15), Unusual Access Time (+10). External IP context: 185.220.41.244. Resource context: s3://customer-exports."
INC-0345,user_046,"[{""event_id"": ""CLOUD-00274"", ""timestamp"": ""2025-06-26T18:25:03"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.2.73"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-26 18:25 to 2025-06-26 18:25; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0346,user_046,"[{""event_id"": ""SAAS-00653"", ""timestamp"": ""2025-06-27T13:59:21"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-27 13:59 to 2025-06-27 13:59; indicators: Large Data Upload (+20).
INC-0347,user_046,"[{""event_id"": ""CLOUD-00921"", ""timestamp"": ""2025-06-28T23:34:27"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.2.59"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-28 23:34 to 2025-06-28 23:34; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0348,user_047,"[{""event_id"": ""SAAS-00895"", ""timestamp"": ""2025-06-01T08:33:02"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-01 08:33 to 2025-06-01 08:33; indicators: Large Data Upload (+20).
INC-0349,user_047,"[{""event_id"": ""SAAS-01001"", ""timestamp"": ""2025-06-06T10:15:12"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""SAAS-00333"", ""timestamp"": ""2025-06-06T14:36:47"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,2 related alerts from 2025-06-06 10:15 to 2025-06-06 14:36; indicators: Large Data Upload (+20).
INC-0350,user_047,"[{""event_id"": ""SAAS-00545"", ""timestamp"": ""2025-06-08T16:49:16"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-08 16:49 to 2025-06-08 16:49; indicators: Shadow IT (+30).
INC-0351,user_047,"[{""event_id"": ""SAAS-00020"", ""timestamp"": ""2025-06-09T12:43:43"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-09 12:43 to 2025-06-09 12:43; indicators: Shadow AI (+30).
INC-0352,user_047,"[{""event_id"": ""CLOUD-01217"", ""timestamp"": ""2025-06-11T14:10:53"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.3.76"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-11 14:10 to 2025-06-11 14:10; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0353,user_047,"[{""event_id"": ""CLOUD-00971"", ""timestamp"": ""2025-06-18T00:29:11"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.72.192"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00971"", ""timestamp"": ""2025-06-18T00:29:11"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.72.192"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00971"", ""timestamp"": ""2025-06-18T00:29:11"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.72.192"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00637"", ""timestamp"": ""2025-06-18T00:31:42"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.3.158"", ""resource"": ""aws:console""}]",45,Medium,"4 related alerts from 2025-06-18 00:29 to 2025-06-18 00:31; indicators: Unusual Access Time (+10), Unusual Resource Access (+15), Unknown IP (+20). External IP context: 185.220.72.192. Resource context: s3://customer-exports, aws:console."
INC-0354,user_047,"[{""event_id"": ""SAAS-00150"", ""timestamp"": ""2025-06-21T09:04:24"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-21 09:04 to 2025-06-21 09:04; indicators: Large Data Upload (+20).
INC-0355,user_048,"[{""event_id"": ""CLOUD-00967"", ""timestamp"": ""2025-06-01T08:00:46"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.165"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-01 08:00 to 2025-06-01 08:00; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0356,user_048,"[{""event_id"": ""CLOUD-00820"", ""timestamp"": ""2025-06-01T23:12:28"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.208"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-01 23:12 to 2025-06-01 23:12; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0357,user_048,"[{""event_id"": ""SAAS-01160"", ""timestamp"": ""2025-06-10T11:06:55"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00734"", ""timestamp"": ""2025-06-10T12:26:02"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.196"", ""resource"": ""s3://customer-exports""}]",45,Medium,"2 related alerts from 2025-06-10 11:06 to 2025-06-10 12:26; indicators: Shadow IT (+30), Unusual Resource Access (+15). Resource context: s3://customer-exports."
INC-0358,user_048,"[{""event_id"": ""SAAS-00696"", ""timestamp"": ""2025-06-11T18:45:55"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-11 18:45 to 2025-06-11 18:45; indicators: Shadow IT (+30).
INC-0359,user_048,"[{""event_id"": ""CLOUD-00079"", ""timestamp"": ""2025-06-14T22:43:51"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.11"", ""resource"": ""aws:console""}, {""event_id"": ""SAAS-01110"", ""timestamp"": ""2025-06-15T09:21:56"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",40,Medium,"2 related alerts from 2025-06-14 22:43 to 2025-06-15 09:21; indicators: Unusual Access Time (+10), Shadow IT (+30). Resource context: aws:console."
INC-0360,user_048,"[{""event_id"": ""CLOUD-00065"", ""timestamp"": ""2025-06-20T01:43:19"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.4.213"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-20 01:43 to 2025-06-20 01:43; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0361,user_048,"[{""event_id"": ""CLOUD-00319"", ""timestamp"": ""2025-06-22T14:12:48"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.48.224"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-22 14:12 to 2025-06-22 14:12; indicators: Unknown IP (+20). External IP context: 185.220.48.224. Resource context: aws:console.
INC-0362,user_048,"[{""event_id"": ""CLOUD-00204"", ""timestamp"": ""2025-06-24T17:57:11"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.56.187"", ""resource"": ""aws:console""}, {""event_id"": ""CLOUD-00605"", ""timestamp"": ""2025-06-24T23:11:22"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.215.87"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00605"", ""timestamp"": ""2025-06-24T23:11:22"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.215.87"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00605"", ""timestamp"": ""2025-06-24T23:11:22"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.215.87"", ""resource"": ""s3://customer-exports""}]",45,Medium,"4 related alerts from 2025-06-24 17:57 to 2025-06-24 23:11; indicators: Unknown IP (+20), Unusual Resource Access (+15), Unusual Access Time (+10). External IP context: 185.220.56.187, 185.220.215.87. Resource context: aws:console, s3://customer-exports."
INC-0363,user_048,"[{""event_id"": ""CLOUD-00681"", ""timestamp"": ""2025-06-26T11:52:31"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.85.207"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-26 11:52 to 2025-06-26 11:52; indicators: Unknown IP (+20). External IP context: 185.220.85.207. Resource context: aws:console.
INC-0364,user_048,"[{""event_id"": ""CLOUD-00036"", ""timestamp"": ""2025-06-27T14:06:30"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.17"", ""resource"": ""s3://finance-backups""}]",15,Low,1 related alerts from 2025-06-27 14:06 to 2025-06-27 14:06; indicators: Unusual Resource Access (+15). Resource context: s3://finance-backups.
INC-0365,user_049,"[{""event_id"": ""SAAS-00420"", ""timestamp"": ""2025-06-01T13:00:09"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-01 13:00 to 2025-06-01 13:00; indicators: Shadow IT (+30).
INC-0366,user_049,"[{""event_id"": ""SAAS-00794"", ""timestamp"": ""2025-06-06T17:32:01"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-06 17:32 to 2025-06-06 17:32; indicators: Shadow IT (+30).
INC-0367,user_049,"[{""event_id"": ""CLOUD-01050"", ""timestamp"": ""2025-06-10T18:43:47"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.48"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-10 18:43 to 2025-06-10 18:43; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0368,user_049,"[{""event_id"": ""SAAS-00033"", ""timestamp"": ""2025-06-14T14:27:41"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-14 14:27 to 2025-06-14 14:27; indicators: Shadow IT (+30).
INC-0369,user_049,"[{""event_id"": ""SAAS-01006"", ""timestamp"": ""2025-06-18T13:30:30"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-18 13:30 to 2025-06-18 13:30; indicators: Large Data Upload (+20).
INC-0370,user_049,"[{""event_id"": ""SAAS-00902"", ""timestamp"": ""2025-06-20T12:26:18"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-20 12:26 to 2025-06-20 12:26; indicators: Shadow IT (+30).
